classification_id,user_name,created_at,subject_ids,date_pub,normalised_date_pub,edition_statement,genre,FAST_genre_terms,FAST_subject_terms,status,comments,main_language,other_languages_summaries,summaries_language,translation,original_language,publisher,place_pub,country,retired,Image,title,BL record ID,BL shelfmark,Link to Explore,Link to digitised book,Topics from MARC record,Languages from MARC record,Genre terms from MARC record,Literary form terms from MARC record,Language of original from MARC record,Literary form/genre suggestions from Christin Hoene
344060413,4,2021-07-02 09:36:51 UTC,44360969,1836,1836,NONE,Non-fiction,,"650 7 $a Travel. $2 fast $0 (OCoLC)fst01155558
651 7 $a Canada. $2 fast $0 (OCoLC)fst01204310
651 7 $a United States. $2 fast $0 (OCoLC)fst01204155",**Finished**,,,No,,No,,Richard Bentley,London,enk,"{'id': 62677397, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T11:26:27.891Z', 'updated_at': '2020-08-14T19:02:23.428Z', 'retired_at': '2020-08-14T19:02:23.418Z', 'subject_id': 44363216, 'retirement_reason': 'classification_count'}",vdc_00000005C74E_title_page.jpg,"Impressions of America, during the years 1833, 1834 and 1835",014823577,Digital Store 1052.d.12,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014823577,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005C74E,,English,,,,
277136678,9,2020-10-01 14:33:18 UTC,44326841,1836,1836,NONE,Non-fiction,,"650 7 $a Travel. $2 fast $0 (OCoLC)fst01155558
651 7 $a Canada. $2 fast $0 (OCoLC)fst01204310
651 7 $a United States. $2 fast $0 (OCoLC)fst01204155",**Finished**,,,No,,No,,Richard Bentley,London,enk,"{'id': 62677397, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T11:26:27.891Z', 'updated_at': '2020-08-14T19:02:23.428Z', 'retired_at': '2020-08-14T19:02:23.418Z', 'subject_id': 44363216, 'retirement_reason': 'classification_count'}",vdc_00000005C74E_title_page.jpg,"Impressions of America, during the years 1833, 1834 and 1835",014823577,Digital Store 1052.d.12,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014823577,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005C74E,,English,,,,
292769623,7,2020-12-07 12:40:39 UTC,44347771,1836,1836,NONE,Non-fiction,,"650 7 $a Travel. $2 fast $0 (OCoLC)fst01155558
651 7 $a Canada. $2 fast $0 (OCoLC)fst01204310
651 7 $a United States. $2 fast $0 (OCoLC)fst01204155",**Finished**,,,No,,No,,Richard Bentley,London,enk,"{'id': 62677397, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T11:26:27.891Z', 'updated_at': '2020-08-14T19:02:23.428Z', 'retired_at': '2020-08-14T19:02:23.418Z', 'subject_id': 44363216, 'retirement_reason': 'classification_count'}",vdc_00000005C74E_title_page.jpg,"Impressions of America, during the years 1833, 1834 and 1835",014823577,Digital Store 1052.d.12,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014823577,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005C74E,,English,,,,
258900289,8,2020-07-08 13:33:28 UTC,44345509,1836,1836,NONE,Non-fiction,,"650 7 $a Travel. $2 fast $0 (OCoLC)fst01155558
651 7 $a Canada. $2 fast $0 (OCoLC)fst01204310
651 7 $a United States. $2 fast $0 (OCoLC)fst01204155",**Finished**,,,No,,No,,Richard Bentley,London,enk,"{'id': 62677397, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T11:26:27.891Z', 'updated_at': '2020-08-14T19:02:23.428Z', 'retired_at': '2020-08-14T19:02:23.418Z', 'subject_id': 44363216, 'retirement_reason': 'classification_count'}",vdc_00000005C74E_title_page.jpg,"Impressions of America, during the years 1833, 1834 and 1835",014823577,Digital Store 1052.d.12,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014823577,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005C74E,,English,,,,
250190764,3,2020-06-09 14:50:39 UTC,44314191,1836,1836,NONE,Non-fiction,,"650 7 $a Travel. $2 fast $0 (OCoLC)fst01155558
651 7 $a Canada. $2 fast $0 (OCoLC)fst01204310
651 7 $a United States. $2 fast $0 (OCoLC)fst01204155",**Finished**,,,No,,No,,Richard Bentley,London,enk,"{'id': 62677397, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T11:26:27.891Z', 'updated_at': '2020-08-14T19:02:23.428Z', 'retired_at': '2020-08-14T19:02:23.418Z', 'subject_id': 44363216, 'retirement_reason': 'classification_count'}",vdc_00000005C74E_title_page.jpg,"Impressions of America, during the years 1833, 1834 and 1835",014823577,Digital Store 1052.d.12,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014823577,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005C74E,,English,,,,
268727897,3,2020-08-18 06:58:23 UTC,44374947,[1895],1895,NONE,Non-fiction,,"650 7 $a Travel. $2 fast $0 (OCoLC)fst01155558
651 7 $a Madagascar. $2 fast $0 (OCoLC)fst01209332
655 7 $a History. $2 fast $0 (OCoLC)fst01411628",**Finished**,,,No,,No,,Chapman & Hall,London,enk,"{'id': 62684707, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T13:04:02.017Z', 'updated_at': '2020-08-18T06:58:24.068Z', 'retired_at': '2020-08-18T06:58:24.055Z', 'subject_id': 44374947, 'retirement_reason': 'classification_count'}",vdc_00000005999A_title_page.jpg,"Five Years in Madagascar, with notes on the military situation",014818813,Digital Store 010096.e.75,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014818813,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005999A,,English,,,,
344060911,4,2021-07-02 09:50:38 UTC,44356931,[1895],1895,NONE,Non-fiction,,"650 7 $a Travel. $2 fast $0 (OCoLC)fst01155558
651 7 $a Madagascar. $2 fast $0 (OCoLC)fst01209332
655 7 $a History. $2 fast $0 (OCoLC)fst01411628",**Finished**,,,No,,No,,Chapman & Hall,London,enk,"{'id': 62684707, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T13:04:02.017Z', 'updated_at': '2020-08-18T06:58:24.068Z', 'retired_at': '2020-08-18T06:58:24.055Z', 'subject_id': 44374947, 'retirement_reason': 'classification_count'}",vdc_00000005999A_title_page.jpg,"Five Years in Madagascar, with notes on the military situation",014818813,Digital Store 010096.e.75,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014818813,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005999A,,English,,,,
278164993,37,2020-10-05 15:15:17 UTC,44338178,[1895],1895,NONE,Non-fiction,,"650 7 $a Travel. $2 fast $0 (OCoLC)fst01155558
651 7 $a Madagascar. $2 fast $0 (OCoLC)fst01209332
655 7 $a History. $2 fast $0 (OCoLC)fst01411628",**Finished**,,,No,,No,,Chapman & Hall,London,enk,"{'id': 62684707, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T13:04:02.017Z', 'updated_at': '2020-08-18T06:58:24.068Z', 'retired_at': '2020-08-18T06:58:24.055Z', 'subject_id': 44374947, 'retirement_reason': 'classification_count'}",vdc_00000005999A_title_page.jpg,"Five Years in Madagascar, with notes on the military situation",014818813,Digital Store 010096.e.75,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014818813,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005999A,,English,,,,
292770728,7,2020-12-07 12:51:13 UTC,44379827,[1895],1895,NONE,Non-fiction,,"650 7 $a Travel. $2 fast $0 (OCoLC)fst01155558
651 7 $a Madagascar. $2 fast $0 (OCoLC)fst01209332
655 7 $a History. $2 fast $0 (OCoLC)fst01411628",**Finished**,,,No,,No,,Chapman & Hall,London,enk,"{'id': 62684707, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T13:04:02.017Z', 'updated_at': '2020-08-18T06:58:24.068Z', 'retired_at': '2020-08-18T06:58:24.055Z', 'subject_id': 44374947, 'retirement_reason': 'classification_count'}",vdc_00000005999A_title_page.jpg,"Five Years in Madagascar, with notes on the military situation",014818813,Digital Store 010096.e.75,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014818813,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005999A,,English,,,,
260178013,37,2020-07-13 08:05:47 UTC,44337678,[1895],1895,NONE,Non-fiction,,"650 7 $a Travel. $2 fast $0 (OCoLC)fst01155558
651 7 $a Madagascar. $2 fast $0 (OCoLC)fst01209332
655 7 $a History. $2 fast $0 (OCoLC)fst01411628",**Finished**,,,No,,No,,Chapman & Hall,London,enk,"{'id': 62684707, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T13:04:02.017Z', 'updated_at': '2020-08-18T06:58:24.068Z', 'retired_at': '2020-08-18T06:58:24.055Z', 'subject_id': 44374947, 'retirement_reason': 'classification_count'}",vdc_00000005999A_title_page.jpg,"Five Years in Madagascar, with notes on the military situation",014818813,Digital Store 010096.e.75,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014818813,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005999A,,English,,,,
250206886,3,2020-06-09 15:32:15 UTC,44314267,[1895],1895,NONE,Non-fiction,,"650 7 $a Travel. $2 fast $0 (OCoLC)fst01155558
651 7 $a Madagascar. $2 fast $0 (OCoLC)fst01209332
655 7 $a History. $2 fast $0 (OCoLC)fst01411628",**Finished**,,,No,,No,,Chapman & Hall,London,enk,"{'id': 62684707, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T13:04:02.017Z', 'updated_at': '2020-08-18T06:58:24.068Z', 'retired_at': '2020-08-18T06:58:24.055Z', 'subject_id': 44374947, 'retirement_reason': 'classification_count'}",vdc_00000005999A_title_page.jpg,"Five Years in Madagascar, with notes on the military situation",014818813,Digital Store 010096.e.75,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014818813,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005999A,,English,,,,
268728281,3,2020-08-18 07:02:17 UTC,44331070,1891,1891,NONE,Fiction,655 7 $aPoetry$2fast$0(OCoLC)fst01423828,NONE,**Finished**,,,No,,No,,Colston & Company,Edinburgh,stk,"{'id': 62638084, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-03T15:16:20.653Z', 'updated_at': '2020-08-18T07:02:17.953Z', 'retired_at': '2020-08-18T07:02:17.944Z', 'subject_id': 44331070, 'retirement_reason': 'classification_count'}",vdc_00000002F04C_title_page.jpg,The Autumn Leaf Poems,014616561,Digital Store 011649.e.105,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014616561,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002F04C,,English,,,,Poetry
344062740,4,2021-07-02 10:22:23 UTC,44334402,1891,1891,NONE,Fiction,655 7 $aPoetry$2fast$0(OCoLC)fst01423828,NONE,**Finished**,,,No,,No,,Colston & Company,Edinburgh,stk,"{'id': 62638084, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-03T15:16:20.653Z', 'updated_at': '2020-08-18T07:02:17.953Z', 'retired_at': '2020-08-18T07:02:17.944Z', 'subject_id': 44331070, 'retirement_reason': 'classification_count'}",vdc_00000002F04C_title_page.jpg,The Autumn Leaf Poems,014616561,Digital Store 011649.e.105,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014616561,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002F04C,,English,,,,Poetry
278170347,37,2020-10-05 15:40:38 UTC,44335881,1891,1891,NONE,Fiction,655 7 $aPoetry$2fast$0(OCoLC)fst01423828,NONE,**Finished**,,,No,,No,,Colston & Company,Edinburgh,stk,"{'id': 62638084, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-03T15:16:20.653Z', 'updated_at': '2020-08-18T07:02:17.953Z', 'retired_at': '2020-08-18T07:02:17.944Z', 'subject_id': 44331070, 'retirement_reason': 'classification_count'}",vdc_00000002F04C_title_page.jpg,The Autumn Leaf Poems,014616561,Digital Store 011649.e.105,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014616561,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002F04C,,English,,,,Poetry
292775187,7,2020-12-07 13:22:21 UTC,44380044,1891,1891,NONE,Fiction,655 7 $aPoetry$2fast$0(OCoLC)fst01423828,NONE,**Finished**,,,No,,No,,Colston & Company,Edinburgh,stk,"{'id': 62638084, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-03T15:16:20.653Z', 'updated_at': '2020-08-18T07:02:17.953Z', 'retired_at': '2020-08-18T07:02:17.944Z', 'subject_id': 44331070, 'retirement_reason': 'classification_count'}",vdc_00000002F04C_title_page.jpg,The Autumn Leaf Poems,014616561,Digital Store 011649.e.105,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014616561,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002F04C,,English,,,,Poetry
260178696,8,2020-07-13 08:10:28 UTC,44382327,1891,1891,NONE,Fiction,655 7 $aPoetry$2fast$0(OCoLC)fst01423828,NONE,**Finished**,,,No,,No,,Colston & Company,Edinburgh,stk,"{'id': 62638084, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-03T15:16:20.653Z', 'updated_at': '2020-08-18T07:02:17.953Z', 'retired_at': '2020-08-18T07:02:17.944Z', 'subject_id': 44331070, 'retirement_reason': 'classification_count'}",vdc_00000002F04C_title_page.jpg,The Autumn Leaf Poems,014616561,Digital Store 011649.e.105,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014616561,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002F04C,,English,,,,Poetry
250216974,7,2020-06-09 15:58:28 UTC,44314259,1891,1891,NONE,Fiction,655 7 $aPoetry$2fast$0(OCoLC)fst01423828,NONE,**Finished**,,,No,,No,,Colston & Company,Edinburgh,stk,"{'id': 62638084, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-03T15:16:20.653Z', 'updated_at': '2020-08-18T07:02:17.953Z', 'retired_at': '2020-08-18T07:02:17.944Z', 'subject_id': 44331070, 'retirement_reason': 'classification_count'}",vdc_00000002F04C_title_page.jpg,The Autumn Leaf Poems,014616561,Digital Store 011649.e.105,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014616561,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002F04C,,English,,,,Poetry
268728583,3,2020-08-18 07:07:38 UTC,44363837,1872,1872,NONE,Non-fiction,,"650 7 $a Travel. $2 fast $0 (OCoLC)fst01155558
651 7 $a Algeria. $2 fast $0 (OCoLC)fst01205459",**Finished**,,,No,,No,,Richard Bentley & Son,London,enk,"{'id': 62680718, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T12:18:50.811Z', 'updated_at': '2020-08-18T07:07:39.068Z', 'retired_at': '2020-08-18T07:07:39.060Z', 'subject_id': 44363837, 'retirement_reason': 'classification_count'}",vdc_00000005B1A6_title_page.jpg,"A Search after Sunshine; or, Algeria in 1871",014813189,Digital Store 10095.ee.30,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014813189,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005B1A6,,English,,,,
344066224,4,2021-07-02 11:01:22 UTC,44357183,1872,1872,NONE,Non-fiction,,"650 7 $a Travel. $2 fast $0 (OCoLC)fst01155558
651 7 $a Algeria. $2 fast $0 (OCoLC)fst01205459",**Finished**,,,No,,No,,Richard Bentley & Son,London,enk,"{'id': 62680718, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T12:18:50.811Z', 'updated_at': '2020-08-18T07:07:39.068Z', 'retired_at': '2020-08-18T07:07:39.060Z', 'subject_id': 44363837, 'retirement_reason': 'classification_count'}",vdc_00000005B1A6_title_page.jpg,"A Search after Sunshine; or, Algeria in 1871",014813189,Digital Store 10095.ee.30,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014813189,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005B1A6,,English,,,,
278641107,9,2020-10-07 14:07:18 UTC,44339081,1872,1872,NONE,Non-fiction,,"650 7 $a Travel. $2 fast $0 (OCoLC)fst01155558
651 7 $a Algeria. $2 fast $0 (OCoLC)fst01205459",**Finished**,,,No,,No,,Richard Bentley & Son,London,enk,"{'id': 62680718, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T12:18:50.811Z', 'updated_at': '2020-08-18T07:07:39.068Z', 'retired_at': '2020-08-18T07:07:39.060Z', 'subject_id': 44363837, 'retirement_reason': 'classification_count'}",vdc_00000005B1A6_title_page.jpg,"A Search after Sunshine; or, Algeria in 1871",014813189,Digital Store 10095.ee.30,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014813189,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005B1A6,,English,,,,
292777605,7,2020-12-07 13:33:54 UTC,44332373,1872,1872,NONE,Non-fiction,,"650 7 $a Travel. $2 fast $0 (OCoLC)fst01155558
651 7 $a Algeria. $2 fast $0 (OCoLC)fst01205459",**Finished**,,,No,,No,,Richard Bentley & Son,London,enk,"{'id': 62680718, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T12:18:50.811Z', 'updated_at': '2020-08-18T07:07:39.068Z', 'retired_at': '2020-08-18T07:07:39.060Z', 'subject_id': 44363837, 'retirement_reason': 'classification_count'}",vdc_00000005B1A6_title_page.jpg,"A Search after Sunshine; or, Algeria in 1871",014813189,Digital Store 10095.ee.30,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014813189,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005B1A6,,English,,,,
260179164,37,2020-07-13 08:13:52 UTC,44345740,1872,1872,NONE,Non-fiction,,"650 7 $a Travel. $2 fast $0 (OCoLC)fst01155558
651 7 $a Algeria. $2 fast $0 (OCoLC)fst01205459",**Finished**,,,No,,No,,Richard Bentley & Son,London,enk,"{'id': 62680718, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T12:18:50.811Z', 'updated_at': '2020-08-18T07:07:39.068Z', 'retired_at': '2020-08-18T07:07:39.060Z', 'subject_id': 44363837, 'retirement_reason': 'classification_count'}",vdc_00000005B1A6_title_page.jpg,"A Search after Sunshine; or, Algeria in 1871",014813189,Digital Store 10095.ee.30,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014813189,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005B1A6,,English,,,,
250475228,3,2020-06-10 10:30:33 UTC,44314275,1872,1872,NONE,Non-fiction,,"650 7 $a Travel. $2 fast $0 (OCoLC)fst01155558
651 7 $a Algeria. $2 fast $0 (OCoLC)fst01205459",**Finished**,,,No,,No,,Richard Bentley & Son,London,enk,"{'id': 62680718, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T12:18:50.811Z', 'updated_at': '2020-08-18T07:07:39.068Z', 'retired_at': '2020-08-18T07:07:39.060Z', 'subject_id': 44363837, 'retirement_reason': 'classification_count'}",vdc_00000005B1A6_title_page.jpg,"A Search after Sunshine; or, Algeria in 1871",014813189,Digital Store 10095.ee.30,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014813189,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005B1A6,,English,,,,
268728974,3,2020-08-18 07:13:07 UTC,44363151,MDCCCL,1850,NONE,Non-fiction,,650 7 $aCosmogony$2fast$0(OCoLC)fst00880584,**Finished**,,,No,,No,,"Longman, Brown, Green, and Longmans",London,enk,"{'id': 62681295, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T12:28:57.964Z', 'updated_at': '2020-08-18T07:13:07.176Z', 'retired_at': '2020-08-18T07:13:07.169Z', 'subject_id': 44363151, 'retirement_reason': 'classification_count'}",vdc_00000005CA0C_title_page.jpg,The Dynamical Theory of the Formation of the Earth,014823769,Digital Store 7105.c.21,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014823769,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005CA0C,,English,,,,
344067057,4,2021-07-02 11:11:42 UTC,44334129,MDCCCL,1850,NONE,Non-fiction,,650 7 $aCosmogony$2fast$0(OCoLC)fst00880584,**Finished**,,,No,,No,,"Longman, Brown, Green, and Longmans",London,enk,"{'id': 62681295, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T12:28:57.964Z', 'updated_at': '2020-08-18T07:13:07.176Z', 'retired_at': '2020-08-18T07:13:07.169Z', 'subject_id': 44363151, 'retirement_reason': 'classification_count'}",vdc_00000005CA0C_title_page.jpg,The Dynamical Theory of the Formation of the Earth,014823769,Digital Store 7105.c.21,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014823769,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005CA0C,,English,,,,
278652524,9,2020-10-07 14:50:07 UTC,44338520,MDCCCL,1850,NONE,Non-fiction,,650 7 $aCosmogony$2fast$0(OCoLC)fst00880584,**Finished**,,,No,,No,,"Longman, Brown, Green, and Longmans",London,enk,"{'id': 62681295, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T12:28:57.964Z', 'updated_at': '2020-08-18T07:13:07.176Z', 'retired_at': '2020-08-18T07:13:07.169Z', 'subject_id': 44363151, 'retirement_reason': 'classification_count'}",vdc_00000005CA0C_title_page.jpg,The Dynamical Theory of the Formation of the Earth,014823769,Digital Store 7105.c.21,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014823769,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005CA0C,,English,,,,
292779494,7,2020-12-07 13:42:05 UTC,44348303,MDCCCL,1850,NONE,Non-fiction,,650 7 $aCosmogony$2fast$0(OCoLC)fst00880584,**Finished**,,,No,,No,,"Longman, Brown, Green, and Longmans",London,enk,"{'id': 62681295, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T12:28:57.964Z', 'updated_at': '2020-08-18T07:13:07.176Z', 'retired_at': '2020-08-18T07:13:07.169Z', 'subject_id': 44363151, 'retirement_reason': 'classification_count'}",vdc_00000005CA0C_title_page.jpg,The Dynamical Theory of the Formation of the Earth,014823769,Digital Store 7105.c.21,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014823769,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005CA0C,,English,,,,
260179462,8,2020-07-13 08:16:02 UTC,44342248,MDCCCL,1850,NONE,Non-fiction,,650 7 $aCosmogony$2fast$0(OCoLC)fst00880584,**Finished**,,,No,,No,,"Longman, Brown, Green, and Longmans",London,enk,"{'id': 62681295, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T12:28:57.964Z', 'updated_at': '2020-08-18T07:13:07.176Z', 'retired_at': '2020-08-18T07:13:07.169Z', 'subject_id': 44363151, 'retirement_reason': 'classification_count'}",vdc_00000005CA0C_title_page.jpg,The Dynamical Theory of the Formation of the Earth,014823769,Digital Store 7105.c.21,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014823769,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005CA0C,,English,,,,
250479936,3,2020-06-10 10:50:13 UTC,44314195,MDCCCL,1850,NONE,Non-fiction,,650 7 $aCosmogony$2fast$0(OCoLC)fst00880584,**Finished**,,,No,,No,,"Longman, Brown, Green, and Longmans",London,enk,"{'id': 62681295, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T12:28:57.964Z', 'updated_at': '2020-08-18T07:13:07.176Z', 'retired_at': '2020-08-18T07:13:07.169Z', 'subject_id': 44363151, 'retirement_reason': 'classification_count'}",vdc_00000005CA0C_title_page.jpg,The Dynamical Theory of the Formation of the Earth,014823769,Digital Store 7105.c.21,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014823769,http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005CA0C,,English,,,,
268729155,3,2020-08-18 07:15:45 UTC,44378849,1893,1893,NONE,Fiction,655 7 $aFiction$2fast$0(OCoLC)fst01423787,NONE,**Finished**,,,No,,No,,Macmillan & Co.,London,enk,"{'id': 62691702, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T14:09:29.969Z', 'updated_at': '2020-08-18T07:15:45.372Z', 'retired_at': '2020-08-18T07:15:45.363Z', 'subject_id': 44378849, 'retirement_reason': 'classification_count'}",vdc_000000033486_title_page.jpg,Strolling Players. A harmony of contrasts,014832688,Digital Store 012641.e.28,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014832688,http://access.bl.uk/item/viewer/ark:/81055/vdc_000000033486,,English,,,,Drama
278656893,9,2020-10-07 15:03:25 UTC,44335696,1893,1893,NONE,Fiction,655 7 $aFiction$2fast$0(OCoLC)fst01423787,NONE,**Finished**,,,No,,No,,Macmillan & Co.,London,enk,"{'id': 62691702, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T14:09:29.969Z', 'updated_at': '2020-08-18T07:15:45.372Z', 'retired_at': '2020-08-18T07:15:45.363Z', 'subject_id': 44378849, 'retirement_reason': 'classification_count'}",vdc_000000033486_title_page.jpg,Strolling Players. A harmony of contrasts,014832688,Digital Store 012641.e.28,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014832688,http://access.bl.uk/item/viewer/ark:/81055/vdc_000000033486,,English,,,,Drama
293552928,7,2020-12-10 10:20:20 UTC,44332592,1893,1893,NONE,Fiction,655 7 $aFiction$2fast$0(OCoLC)fst01423787,NONE,**Finished**,,,No,,No,,Macmillan & Co.,London,enk,"{'id': 62691702, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T14:09:29.969Z', 'updated_at': '2020-08-18T07:15:45.372Z', 'retired_at': '2020-08-18T07:15:45.363Z', 'subject_id': 44378849, 'retirement_reason': 'classification_count'}",vdc_000000033486_title_page.jpg,Strolling Players. A harmony of contrasts,014832688,Digital Store 012641.e.28,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014832688,http://access.bl.uk/item/viewer/ark:/81055/vdc_000000033486,,English,,,,Drama
260181304,8,2020-07-13 08:25:34 UTC,44342081,1893,1893,NONE,Fiction,655 7 $aFiction$2fast$0(OCoLC)fst01423787,NONE,**Finished**,,,No,,No,,Macmillan & Co.,London,enk,"{'id': 62691702, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T14:09:29.969Z', 'updated_at': '2020-08-18T07:15:45.372Z', 'retired_at': '2020-08-18T07:15:45.363Z', 'subject_id': 44378849, 'retirement_reason': 'classification_count'}",vdc_000000033486_title_page.jpg,Strolling Players. A harmony of contrasts,014832688,Digital Store 012641.e.28,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014832688,http://access.bl.uk/item/viewer/ark:/81055/vdc_000000033486,,English,,,,Drama
250487038,7,2020-06-10 11:25:42 UTC,44314264,1893,1893,NONE,Fiction,655 7 $aFiction$2fast$0(OCoLC)fst01423787,NONE,**Finished**,,,No,,No,,Macmillan & Co.,London,enk,"{'id': 62691702, 'workflow_id': 14449, 'classifications_count': 1, 'created_at': '2020-05-04T14:09:29.969Z', 'updated_at': '2020-08-18T07:15:45.372Z', 'retired_at': '2020-08-18T07:15:45.363Z', 'subject_id': 44378849, 'retirement_reason': 'classification_count'}",vdc_000000033486_title_page.jpg,Strolling Players. A harmony of contrasts,014832688,Digital Store 012641.e.28,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01014832688,http://access.bl.uk/item/viewer/ark:/81055/vdc_000000033486,,English,,,,Drama
